dataSetIndex,algo_index,query_nums,single_time,accumulated_time
0,1,24,48,1022
0,1,25,34,1056
0,1,26,44,1100
0,1,27,44,1144
0,1,28,43,1187
0,1,29,45,1232
0,1,30,26,1258
0,1,31,25,1283
0,1,32,25,1308
0,1,33,25,1333
0,1,34,27,1360
0,1,35,25,1385
0,1,36,44,1429
0,1,37,42,1471
0,1,38,26,1497
0,1,39,35,1532
0,1,40,42,1574
0,1,41,40,1614
0,1,42,41,1655
0,1,43,40,1695
0,1,44,26,1721
0,1,45,23,1744
0,1,46,41,1785
0,1,47,25,1810
0,1,48,26,1836
0,1,49,22,1858
0,1,50,21,1879
0,1,51,38,1917
0,1,52,39,1956
0,1,53,22,1978
0,1,54,38,2016
0,1,55,39,2055
0,1,56,39,2094
0,1,57,39,2133
0,1,58,23,2156
0,1,59,24,2180
0,1,60,21,2201
0,1,61,30,2231
0,1,62,24,2255
0,1,63,21,2276
0,1,64,19,2295
0,1,65,28,2323
0,1,66,19,2342
0,1,67,19,2361
0,1,68,32,2393
0,1,69,29,2422
0,1,70,22,2444
0,1,71,21,2465
0,1,72,22,2487
0,1,73,25,2512
0,1,74,26,2538
0,1,75,24,2562
0,1,76,35,2597
0,1,77,23,2620
0,1,78,28,2648
0,1,79,21,2669
0,1,80,21,2690
0,1,81,22,2712
0,1,82,21,2733
0,1,83,21,2754
0,1,84,23,2777
0,1,85,24,2801
0,1,86,23,2824
0,1,87,36,2860
0,1,88,42,2902
0,1,89,37,2939
0,1,90,29,2968
0,1,91,36,3004
0,1,92,20,3024
0,1,93,26,3050
0,1,94,17,3067
0,1,95,43,3110
0,1,96,30,3140
0,1,97,30,3170
0,1,98,22,3192
0,1,99,20,3212
0,1,100,21,3233
0,1,101,36,3269
0,1,102,16,3285
0,1,103,22,3307
0,1,104,15,3322
0,1,105,16,3338
0,1,106,15,3353
0,1,107,15,3368
0,1,108,16,3384
0,1,109,16,3400
0,1,110,35,3435
0,1,111,19,3454
0,1,112,20,3474
0,1,113,34,3508
0,1,114,22,3530
0,1,115,43,3573
0,1,116,44,3617
0,1,117,43,3660
0,1,118,43,3703
0,1,119,17,3720
0,1,120,14,3734
0,1,121,19,3753
0,1,122,15,3768
0,1,123,22,3790
0,1,124,34,3824
0,1,125,15,3839
0,1,126,22,3861
0,1,127,14,3875
0,1,128,25,3900
0,1,129,42,3942
0,1,130,14,3956
0,1,131,19,3975
0,1,132,19,3994
0,1,133,16,4010
0,1,134,23,4033
0,1,135,34,4067
0,1,136,36,4103
0,1,137,38,4141
0,1,138,37,4178
0,1,139,37,4215
0,1,140,34,4249
0,1,141,36,4285
0,1,142,42,4327
0,1,143,13,4340
0,1,144,20,4360
0,1,145,38,4398
0,1,146,14,4412
0,1,147,14,4426
0,1,148,33,4459
0,1,149,36,4495
0,1,150,14,4509
0,1,151,34,4543
0,1,152,15,4558
0,1,153,35,4593
0,1,154,34,4627
0,1,155,25,4652
0,1,156,20,4672
0,1,157,38,4710
0,1,158,37,4747
0,1,159,38,4785
0,1,160,14,4799
0,1,161,34,4833
0,1,162,34,4867
0,1,163,36,4903
0,1,164,37,4940
0,1,165,34,4974
0,1,166,15,4989
0,1,167,34,5023
0,1,168,36,5059
0,1,169,34,5093
0,1,170,40,5133
0,1,171,41,5174
0,1,172,14,5188
0,1,173,36,5224
0,1,174,36,5260
0,1,175,37,5297
0,1,176,35,5332
0,1,177,30,5362
0,1,178,36,5398
0,1,179,34,5432
0,1,180,33,5465
0,1,181,36,5501
0,1,182,36,5537
0,1,183,30,5567
0,1,184,14,5581
0,1,185,12,5593
0,1,186,21,5614
0,1,187,21,5635
0,1,188,21,5656
0,1,189,22,5678
0,1,190,20,5698
0,1,191,31,5729
0,1,192,38,5767
0,1,193,28,5795
0,1,194,15,5810
0,1,195,20,5830
0,1,196,12,5842
0,1,197,13,5855
0,1,198,35,5890
0,1,199,17,5907
0,1,200,15,5922
0,2,1,128,128
0,2,2,36,164
0,2,3,103,267
0,2,4,75,342
0,2,5,65,407
0,2,6,9,416
0,2,7,34,450
0,2,8,70,520
0,2,9,49,569
0,2,10,51,620
0,2,11,37,657
0,2,12,41,698
0,2,13,18,716
0,2,14,37,753
0,2,15,23,776
0,2,16,22,798
0,2,17,19,817
0,2,18,18,835
0,2,19,31,866
0,2,20,14,880
0,2,21,20,900
0,2,22,16,916
0,2,23,19,935
0,2,24,24,959
0,2,25,14,973
0,2,26,19,992
0,2,27,18,1010
0,2,28,19,1029
0,2,29,32,1061
0,2,30,16,1077
0,2,31,11,1088
0,2,32,7,1095
0,2,33,3,1098
0,2,34,2,1100
0,2,35,2,1102
0,2,36,23,1125
0,2,37,26,1151
0,2,38,20,1171
0,2,39,27,1198
0,2,40,46,1244
0,2,41,19,1263
0,2,42,23,1286
0,2,43,24,1310
0,2,44,18,1328
0,2,45,15,1343
0,2,46,19,1362
0,2,47,11,1373
0,2,48,7,1380
0,2,49,7,1387
0,2,50,16,1403
0,2,51,19,1422
0,2,52,21,1443
0,2,53,16,1459
0,2,54,24,1483
0,2,55,24,1507
0,2,56,21,1528
0,2,57,20,1548
0,2,58,9,1557
0,2,59,6,1563
0,2,60,3,1566
0,2,61,22,1588
0,2,62,5,1593
0,2,63,7,1600
0,2,64,1,1601
0,2,65,23,1624
0,2,66,1,1625
0,2,67,3,1628
0,2,68,22,1650
0,2,69,22,1672
0,2,70,14,1686
0,2,71,13,1699
0,2,72,12,1711
0,2,73,14,1725
0,2,74,28,1753
0,2,75,5,1758
0,2,76,26,1784
0,2,77,12,1796
0,2,78,26,1822
0,2,79,13,1835
0,2,80,13,1848
0,2,81,11,1859
0,2,82,4,1863
0,2,83,3,1866
0,2,84,4,1870
0,2,85,5,1875
0,2,86,4,1879
0,2,87,22,1901
0,2,88,40,1941
0,2,89,27,1968
0,2,90,31,1999
0,2,91,24,2023
0,2,92,8,2031
0,2,93,13,2044
0,2,94,8,2052
0,2,95,41,2093
0,2,96,23,2116
0,2,97,22,2138
0,2,98,14,2152
0,2,99,4,2156
0,2,100,3,2159
0,2,101,16,2175
0,2,102,5,2180
0,2,103,7,2187
0,2,104,6,2193
0,2,105,0,2193
0,2,106,1,2194
0,2,107,1,2195
0,2,108,1,2196
0,2,109,6,2202
0,2,110,18,2220
0,2,111,6,2226
0,2,112,8,2234
0,2,113,17,2251
0,2,114,14,2265
0,2,115,40,2305
0,2,116,39,2344
0,2,117,40,2384
